JugadorX,JugadorY,ObstaculoX,ObstaculoY,Velocidad,DistanciaX,Izquierda,Quieto,Derecha
245,350,397,390,10,152,0,1,0
245,350,397,400,10,152,0,1,0
245,350,143,0,10,102,0,1,0
245,350,143,10,10,102,0,1,0
245,350,143,20,10,102,0,1,0
245,350,143,30,10,102,0,1,0
245,350,143,40,10,102,0,1,0
245,350,143,50,10,102,0,1,0
245,350,143,60,10,102,0,1,0
245,350,143,70,10,102,0,1,0
245,350,143,80,10,102,0,1,0
245,350,143,90,10,102,0,1,0
245,350,143,100,10,102,0,1,0
245,350,143,110,10,102,0,1,0
245,350,143,120,10,102,0,1,0
245,350,143,130,10,102,0,1,0
245,350,143,140,10,102,0,1,0
245,350,143,150,10,102,0,1,0
245,350,143,160,10,102,0,1,0
245,350,143,170,10,102,0,1,0
245,350,143,180,10,102,0,1,0
245,350,143,190,10,102,0,1,0
245,350,143,200,10,102,0,1,0
245,350,143,210,10,102,0,1,0
245,350,143,220,10,102,0,1,0
245,350,143,230,10,102,0,1,0
245,350,143,240,10,102,0,1,0
245,350,143,250,10,102,0,1,0
245,350,143,260,10,102,0,1,0
245,350,143,270,10,102,0,1,0
245,350,143,280,10,102,0,1,0
245,350,143,290,10,102,0,1,0
245,350,143,300,10,102,0,1,0
245,350,143,310,10,102,0,1,0
245,350,143,320,10,102,0,1,0
245,350,143,330,10,102,0,1,0
245,350,143,340,10,102,0,1,0
245,350,143,350,10,102,0,1,0
245,350,143,360,10,102,0,1,0
245,350,143,370,10,102,0,1,0
245,350,143,380,10,102,0,1,0
245,350,143,390,10,102,0,1,0
245,350,143,400,10,102,0,1,0
245,350,103,0,10,142,0,1,0
245,350,103,10,10,142,0,1,0
245,350,103,20,10,142,0,1,0
245,350,103,30,10,142,0,1,0
245,350,103,40,10,142,0,1,0
245,350,103,50,10,142,0,1,0
245,350,103,60,10,142,0,1,0
245,350,103,70,10,142,0,1,0
245,350,103,80,10,142,0,1,0
245,350,103,90,10,142,0,1,0
245,350,103,100,10,142,0,1,0
245,350,103,110,10,142,0,1,0
245,350,103,120,10,142,0,1,0
245,350,103,130,10,142,0,1,0
245,350,103,140,10,142,0,1,0
245,350,103,150,10,142,0,1,0
245,350,103,160,10,142,0,1,0
245,350,103,170,10,142,0,1,0
245,350,103,180,10,142,0,1,0
245,350,103,190,10,142,0,1,0
245,350,103,200,10,142,0,1,0
245,350,103,210,10,142,0,1,0
245,350,103,220,10,142,0,1,0
245,350,103,230,10,142,0,1,0
245,350,103,240,10,142,0,1,0
245,350,103,250,10,142,0,1,0
245,350,103,260,10,142,0,1,0
245,350,103,270,10,142,0,1,0
245,350,103,280,10,142,0,1,0
245,350,103,290,10,142,0,1,0
245,350,103,300,10,142,0,1,0
245,350,103,310,10,142,0,1,0
245,350,103,320,10,142,0,1,0
245,350,103,330,10,142,0,1,0
245,350,103,340,10,142,0,1,0
245,350,103,350,10,142,0,1,0
245,350,103,360,10,142,0,1,0
245,350,103,370,10,142,0,1,0
245,350,103,380,10,142,0,1,0
245,350,103,390,10,142,0,1,0
245,350,103,400,10,142,0,1,0
245,350,46,0,10,199,0,1,0
245,350,46,10,10,199,0,1,0
245,350,46,20,10,199,0,1,0
245,350,46,30,10,199,0,1,0
245,350,46,40,10,199,0,1,0
245,350,46,50,10,199,0,1,0
245,350,46,60,10,199,0,1,0
245,350,46,70,10,199,0,1,0
245,350,46,80,10,199,0,1,0
245,350,46,90,10,199,0,1,0
245,350,46,100,10,199,0,1,0
245,350,46,110,10,199,0,1,0
245,350,46,120,10,199,0,1,0
245,350,46,130,10,199,0,1,0
245,350,46,140,10,199,0,1,0
245,350,46,150,10,199,0,1,0
245,350,46,160,10,199,0,1,0
245,350,46,170,10,199,0,1,0
245,350,46,180,10,199,0,1,0
245,350,46,190,10,199,0,1,0
245,350,46,200,10,199,0,1,0
245,350,46,210,10,199,0,1,0
245,350,46,220,10,199,0,1,0
245,350,46,230,10,199,0,1,0
245,350,46,240,10,199,0,1,0
245,350,46,250,10,199,0,1,0
245,350,46,260,10,199,0,1,0
245,350,46,270,10,199,0,1,0
245,350,46,280,10,199,0,1,0
245,350,46,290,10,199,0,1,0
245,350,46,300,10,199,0,1,0
245,350,46,310,10,199,0,1,0
245,350,46,320,10,199,0,1,0
245,350,46,330,10,199,0,1,0
245,350,46,340,10,199,0,1,0
245,350,46,350,10,199,0,1,0
245,350,46,360,10,199,0,1,0
245,350,46,370,10,199,0,1,0
245,350,46,380,10,199,0,1,0
245,350,46,390,10,199,0,1,0
245,350,46,400,10,199,0,1,0
245,350,69,0,10,176,0,1,0
245,350,69,10,10,176,0,1,0
245,350,69,20,10,176,0,1,0
245,350,69,30,10,176,0,1,0
245,350,69,40,10,176,0,1,0
245,350,69,50,10,176,0,1,0
245,350,69,60,10,176,0,1,0
245,350,69,70,10,176,0,1,0
245,350,69,80,10,176,0,1,0
245,350,69,90,10,176,0,1,0
245,350,69,100,10,176,0,1,0
245,350,69,110,10,176,0,1,0
245,350,69,120,10,176,0,1,0
245,350,69,130,10,176,0,1,0
245,350,69,140,10,176,0,1,0
245,350,69,150,10,176,0,1,0
245,350,69,160,10,176,0,1,0
245,350,69,170,10,176,0,1,0
245,350,69,180,10,176,0,1,0
245,350,69,190,10,176,0,1,0
245,350,69,200,10,176,0,1,0
245,350,69,210,10,176,0,1,0
245,350,69,220,10,176,0,1,0
245,350,69,230,10,176,0,1,0
245,350,69,240,10,176,0,1,0
245,350,69,250,10,176,0,1,0
245,350,69,260,10,176,0,1,0
245,350,69,270,10,176,0,1,0
245,350,69,280,10,176,0,1,0
245,350,69,290,10,176,0,1,0
245,350,69,300,10,176,0,1,0
245,350,69,310,10,176,0,1,0
245,350,69,320,10,176,0,1,0
245,350,69,330,10,176,0,1,0
245,350,69,340,10,176,0,1,0
245,350,69,350,10,176,0,1,0
245,350,69,360,10,176,0,1,0
245,350,69,370,10,176,0,1,0
245,350,69,380,10,176,0,1,0
245,350,69,390,10,176,0,1,0
245,350,69,400,10,176,0,1,0
245,350,188,0,10,57,0,1,0
245,350,188,10,10,57,0,1,0
245,350,188,20,10,57,0,1,0
245,350,188,30,10,57,0,1,0
245,350,188,40,10,57,0,1,0
245,350,188,50,10,57,0,1,0
245,350,188,60,10,57,0,1,0
245,350,188,70,10,57,0,1,0
245,350,188,80,10,57,0,1,0
245,350,188,90,10,57,0,1,0
245,350,188,100,10,57,0,1,0
245,350,188,110,10,57,0,1,0
245,350,188,120,10,57,0,1,0
245,350,188,130,10,57,0,1,0
245,350,188,140,10,57,0,1,0
245,350,188,150,10,57,0,1,0
245,350,188,160,10,57,0,1,0
245,350,188,170,10,57,0,1,0
245,350,188,180,10,57,0,1,0
245,350,188,190,10,57,0,1,0
245,350,188,200,10,57,0,1,0
255,350,188,210,10,67,0,0,1
265,350,188,220,10,77,0,0,1
275,350,188,230,10,87,0,0,1
285,350,188,240,10,97,0,0,1
295,350,188,250,10,107,0,0,1
305,350,188,260,10,117,0,0,1
315,350,188,270,10,127,0,0,1
315,350,188,280,10,127,0,1,0
315,350,188,290,10,127,0,1,0
315,350,188,300,10,127,0,1,0
315,350,188,310,10,127,0,1,0
315,350,188,320,10,127,0,1,0
315,350,188,330,10,127,0,1,0
315,350,188,340,10,127,0,1,0
315,350,188,350,10,127,0,1,0
315,350,188,360,10,127,0,1,0
315,350,188,370,10,127,0,1,0
315,350,188,380,10,127,0,1,0
315,350,188,390,10,127,0,1,0
315,350,188,400,10,127,0,1,0
315,350,165,0,10,150,0,1,0
315,350,165,10,10,150,0,1,0
315,350,165,20,10,150,0,1,0
315,350,165,30,10,150,0,1,0
315,350,165,40,10,150,0,1,0
315,350,165,50,10,150,0,1,0
315,350,165,60,10,150,0,1,0
315,350,165,70,10,150,0,1,0
315,350,165,80,10,150,0,1,0
315,350,165,90,10,150,0,1,0
315,350,165,100,10,150,0,1,0
315,350,165,110,10,150,0,1,0
315,350,165,120,10,150,0,1,0
315,350,165,130,10,150,0,1,0
315,350,165,140,10,150,0,1,0
315,350,165,150,10,150,0,1,0
315,350,165,160,10,150,0,1,0
315,350,165,170,10,150,0,1,0
315,350,165,180,10,150,0,1,0
315,350,165,190,10,150,0,1,0
315,350,165,200,10,150,0,1,0
315,350,165,210,10,150,0,1,0
315,350,165,220,10,150,0,1,0
315,350,165,230,10,150,0,1,0
315,350,165,240,10,150,0,1,0
315,350,165,250,10,150,0,1,0
315,350,165,260,10,150,0,1,0
315,350,165,270,10,150,0,1,0
315,350,165,280,10,150,0,1,0
315,350,165,290,10,150,0,1,0
315,350,165,300,10,150,0,1,0
315,350,165,310,10,150,0,1,0
315,350,165,320,10,150,0,1,0
315,350,165,330,10,150,0,1,0
315,350,165,340,10,150,0,1,0
315,350,165,350,10,150,0,1,0
315,350,165,360,10,150,0,1,0
315,350,165,370,10,150,0,1,0
315,350,165,380,10,150,0,1,0
315,350,165,390,10,150,0,1,0
315,350,165,400,10,150,0,1,0
315,350,413,0,10,98,0,1,0
315,350,413,10,10,98,0,1,0
315,350,413,20,10,98,0,1,0
315,350,413,30,10,98,0,1,0
315,350,413,40,10,98,0,1,0
315,350,413,50,10,98,0,1,0
315,350,413,60,10,98,0,1,0
315,350,413,70,10,98,0,1,0
315,350,413,80,10,98,0,1,0
315,350,413,90,10,98,0,1,0
315,350,413,100,10,98,0,1,0
315,350,413,110,10,98,0,1,0
315,350,413,120,10,98,0,1,0
315,350,413,130,10,98,0,1,0
315,350,413,140,10,98,0,1,0
315,350,413,150,10,98,0,1,0
305,350,413,160,10,108,1,0,0
295,350,413,170,10,118,1,0,0
285,350,413,180,10,128,1,0,0
285,350,413,190,10,128,0,1,0
285,350,413,200,10,128,0,1,0
285,350,413,210,10,128,0,1,0
285,350,413,220,10,128,0,1,0
285,350,413,230,10,128,0,1,0
285,350,413,240,10,128,0,1,0
285,350,413,250,10,128,0,1,0
285,350,413,260,10,128,0,1,0
285,350,413,270,10,128,0,1,0
285,350,413,280,10,128,0,1,0
285,350,413,290,10,128,0,1,0
285,350,413,300,10,128,0,1,0
285,350,413,310,10,128,0,1,0
285,350,413,320,10,128,0,1,0
285,350,413,330,10,128,0,1,0
285,350,413,340,10,128,0,1,0
285,350,413,350,10,128,0,1,0
285,350,413,360,10,128,0,1,0
285,350,413,370,10,128,0,1,0
285,350,413,380,10,128,0,1,0
285,350,413,390,10,128,0,1,0
285,350,413,400,10,128,0,1,0
285,350,383,0,10,98,0,1,0
285,350,383,10,10,98,0,1,0
285,350,383,20,10,98,0,1,0
285,350,383,30,10,98,0,1,0
285,350,383,40,10,98,0,1,0
285,350,383,50,10,98,0,1,0
285,350,383,60,10,98,0,1,0
285,350,383,70,10,98,0,1,0
285,350,383,80,10,98,0,1,0
285,350,383,90,10,98,0,1,0
285,350,383,100,10,98,0,1,0
285,350,383,110,10,98,0,1,0
285,350,383,120,10,98,0,1,0
285,350,383,130,10,98,0,1,0
285,350,383,140,10,98,0,1,0
285,350,383,150,10,98,0,1,0
275,350,383,160,10,108,1,0,0
265,350,383,170,10,118,1,0,0
255,350,383,180,10,128,1,0,0
245,350,383,190,10,138,1,0,0
235,350,383,200,10,148,1,0,0
235,350,383,210,10,148,0,1,0
235,350,383,220,10,148,0,1,0
235,350,383,230,10,148,0,1,0
235,350,383,240,10,148,0,1,0
235,350,383,250,10,148,0,1,0
235,350,383,260,10,148,0,1,0
235,350,383,270,10,148,0,1,0
235,350,383,280,10,148,0,1,0
235,350,383,290,10,148,0,1,0
235,350,383,300,10,148,0,1,0
235,350,383,310,10,148,0,1,0
235,350,383,320,10,148,0,1,0
235,350,383,330,10,148,0,1,0
235,350,383,340,10,148,0,1,0
235,350,383,350,10,148,0,1,0
235,350,383,360,10,148,0,1,0
235,350,383,370,10,148,0,1,0
235,350,383,380,10,148,0,1,0
235,350,383,390,10,148,0,1,0
235,350,383,400,10,148,0,1,0
235,350,33,0,10,202,0,1,0
235,350,33,10,10,202,0,1,0
235,350,33,20,10,202,0,1,0
235,350,33,30,10,202,0,1,0
235,350,33,40,10,202,0,1,0
235,350,33,50,10,202,0,1,0
235,350,33,60,10,202,0,1,0
235,350,33,70,10,202,0,1,0
235,350,33,80,10,202,0,1,0
235,350,33,90,10,202,0,1,0
235,350,33,100,10,202,0,1,0
235,350,33,110,10,202,0,1,0
235,350,33,120,10,202,0,1,0
235,350,33,130,10,202,0,1,0
235,350,33,140,10,202,0,1,0
235,350,33,150,10,202,0,1,0
235,350,33,160,10,202,0,1,0
235,350,33,170,10,202,0,1,0
235,350,33,180,10,202,0,1,0
235,350,33,190,10,202,0,1,0
235,350,33,200,10,202,0,1,0
235,350,33,210,10,202,0,1,0
235,350,33,220,10,202,0,1,0
235,350,33,230,10,202,0,1,0
225,350,33,240,10,192,1,0,0
215,350,33,250,10,182,1,0,0
205,350,33,260,10,172,1,0,0
195,350,33,270,10,162,1,0,0
185,350,33,280,10,152,1,0,0
185,350,33,290,10,152,0,1,0
185,350,33,300,10,152,0,1,0
185,350,33,310,10,152,0,1,0
185,350,33,320,10,152,0,1,0
185,350,33,330,10,152,0,1,0
185,350,33,340,10,152,0,1,0
185,350,33,350,10,152,0,1,0
185,350,33,360,10,152,0,1,0
185,350,33,370,10,152,0,1,0
185,350,33,380,10,152,0,1,0
185,350,33,390,10,152,0,1,0
185,350,33,400,10,152,0,1,0
185,350,12,0,10,173,0,1,0
185,350,12,10,10,173,0,1,0
185,350,12,20,10,173,0,1,0
185,350,12,30,10,173,0,1,0
185,350,12,40,10,173,0,1,0
185,350,12,50,10,173,0,1,0
185,350,12,60,10,173,0,1,0
185,350,12,70,10,173,0,1,0
185,350,12,80,10,173,0,1,0
185,350,12,90,10,173,0,1,0
185,350,12,100,10,173,0,1,0
185,350,12,110,10,173,0,1,0
185,350,12,120,10,173,0,1,0
185,350,12,130,10,173,0,1,0
185,350,12,140,10,173,0,1,0
185,350,12,150,10,173,0,1,0
185,350,12,160,10,173,0,1,0
185,350,12,170,10,173,0,1,0
195,350,12,180,10,183,0,0,1
205,350,12,190,10,193,0,0,1
215,350,12,200,10,203,0,0,1
215,350,12,210,10,203,0,1,0
215,350,12,220,10,203,0,1,0
215,350,12,230,10,203,0,1,0
215,350,12,240,10,203,0,1,0
215,350,12,250,10,203,0,1,0
215,350,12,260,10,203,0,1,0
215,350,12,270,10,203,0,1,0
215,350,12,280,10,203,0,1,0
215,350,12,290,10,203,0,1,0
215,350,12,300,10,203,0,1,0
215,350,12,310,10,203,0,1,0
215,350,12,320,10,203,0,1,0
215,350,12,330,10,203,0,1,0
215,350,12,340,10,203,0,1,0
215,350,12,350,10,203,0,1,0
215,350,12,360,10,203,0,1,0
215,350,12,370,10,203,0,1,0
215,350,12,380,10,203,0,1,0
215,350,12,390,10,203,0,1,0
215,350,12,400,10,203,0,1,0
215,350,384,0,10,169,0,1,0
215,350,384,10,10,169,0,1,0
215,350,384,20,10,169,0,1,0
215,350,384,30,10,169,0,1,0
215,350,384,40,10,169,0,1,0
215,350,384,50,10,169,0,1,0
215,350,384,60,10,169,0,1,0
215,350,384,70,10,169,0,1,0
215,350,384,80,10,169,0,1,0
215,350,384,90,10,169,0,1,0
215,350,384,100,10,169,0,1,0
215,350,384,110,10,169,0,1,0
215,350,384,120,10,169,0,1,0
215,350,384,130,10,169,0,1,0
215,350,384,140,10,169,0,1,0
215,350,384,150,10,169,0,1,0
215,350,384,160,10,169,0,1,0
215,350,384,170,10,169,0,1,0
215,350,384,180,10,169,0,1,0
215,350,384,190,10,169,0,1,0
215,350,384,200,10,169,0,1,0
215,350,384,210,10,169,0,1,0
215,350,384,220,10,169,0,1,0
215,350,384,230,10,169,0,1,0
215,350,384,240,10,169,0,1,0
215,350,384,250,10,169,0,1,0
215,350,384,260,10,169,0,1,0
215,350,384,270,10,169,0,1,0
215,350,384,280,10,169,0,1,0
215,350,384,290,10,169,0,1,0
215,350,384,300,10,169,0,1,0
215,350,384,310,10,169,0,1,0
215,350,384,320,10,169,0,1,0
215,350,384,330,10,169,0,1,0
215,350,384,340,10,169,0,1,0
215,350,384,350,10,169,0,1,0
215,350,384,360,10,169,0,1,0
215,350,384,370,10,169,0,1,0
215,350,384,380,10,169,0,1,0
215,350,384,390,10,169,0,1,0
215,350,384,400,10,169,0,1,0
215,350,3,0,10,212,0,1,0
215,350,3,10,10,212,0,1,0
215,350,3,20,10,212,0,1,0
215,350,3,30,10,212,0,1,0
215,350,3,40,10,212,0,1,0
215,350,3,50,10,212,0,1,0
215,350,3,60,10,212,0,1,0
215,350,3,70,10,212,0,1,0
215,350,3,80,10,212,0,1,0
215,350,3,90,10,212,0,1,0
215,350,3,100,10,212,0,1,0
215,350,3,110,10,212,0,1,0
215,350,3,120,10,212,0,1,0
215,350,3,130,10,212,0,1,0
215,350,3,140,10,212,0,1,0
215,350,3,150,10,212,0,1,0
215,350,3,160,10,212,0,1,0
215,350,3,170,10,212,0,1,0
215,350,3,180,10,212,0,1,0
215,350,3,190,10,212,0,1,0
215,350,3,200,10,212,0,1,0
215,350,3,210,10,212,0,1,0
215,350,3,220,10,212,0,1,0
215,350,3,230,10,212,0,1,0
215,350,3,240,10,212,0,1,0
215,350,3,250,10,212,0,1,0
215,350,3,260,10,212,0,1,0
215,350,3,270,10,212,0,1,0
215,350,3,280,10,212,0,1,0
215,350,3,290,10,212,0,1,0
215,350,3,300,10,212,0,1,0
215,350,3,310,10,212,0,1,0
215,350,3,320,10,212,0,1,0
215,350,3,330,10,212,0,1,0
215,350,3,340,10,212,0,1,0
215,350,3,350,10,212,0,1,0
215,350,3,360,10,212,0,1,0
215,350,3,370,10,212,0,1,0
215,350,3,380,10,212,0,1,0
215,350,3,390,10,212,0,1,0
215,350,3,400,10,212,0,1,0
215,350,507,0,10,292,0,1,0
215,350,507,10,10,292,0,1,0
215,350,507,20,10,292,0,1,0
215,350,507,30,10,292,0,1,0
215,350,507,40,10,292,0,1,0
215,350,507,50,10,292,0,1,0
215,350,507,60,10,292,0,1,0
215,350,507,70,10,292,0,1,0
215,350,507,80,10,292,0,1,0
215,350,507,90,10,292,0,1,0
215,350,507,100,10,292,0,1,0
215,350,507,110,10,292,0,1,0
215,350,507,120,10,292,0,1,0
215,350,507,130,10,292,0,1,0
215,350,507,140,10,292,0,1,0
215,350,507,150,10,292,0,1,0
215,350,507,160,10,292,0,1,0
215,350,507,170,10,292,0,1,0
215,350,507,180,10,292,0,1,0
215,350,507,190,10,292,0,1,0
215,350,507,200,10,292,0,1,0
215,350,507,210,10,292,0,1,0
215,350,507,220,10,292,0,1,0
215,350,507,230,10,292,0,1,0
215,350,507,240,10,292,0,1,0
215,350,507,250,10,292,0,1,0
215,350,507,260,10,292,0,1,0
215,350,507,270,10,292,0,1,0
215,350,507,280,10,292,0,1,0
215,350,507,290,10,292,0,1,0
215,350,507,300,10,292,0,1,0
215,350,507,310,10,292,0,1,0
215,350,507,320,10,292,0,1,0
215,350,507,330,10,292,0,1,0
215,350,507,340,10,292,0,1,0
215,350,507,350,10,292,0,1,0
215,350,507,360,10,292,0,1,0
215,350,507,370,10,292,0,1,0
215,350,507,380,10,292,0,1,0
215,350,507,390,10,292,0,1,0
215,350,507,400,10,292,0,1,0
215,350,20,0,10,195,0,1,0
215,350,20,10,10,195,0,1,0
215,350,20,20,10,195,0,1,0
215,350,20,30,10,195,0,1,0
215,350,20,40,10,195,0,1,0
215,350,20,50,10,195,0,1,0
215,350,20,60,10,195,0,1,0
215,350,20,70,10,195,0,1,0
215,350,20,80,10,195,0,1,0
215,350,20,90,10,195,0,1,0
215,350,20,100,10,195,0,1,0
215,350,20,110,10,195,0,1,0
215,350,20,120,10,195,0,1,0
215,350,20,130,10,195,0,1,0
215,350,20,140,10,195,0,1,0
215,350,20,150,10,195,0,1,0
215,350,20,160,10,195,0,1,0
215,350,20,170,10,195,0,1,0
215,350,20,180,10,195,0,1,0
215,350,20,190,10,195,0,1,0
215,350,20,200,10,195,0,1,0
215,350,20,210,10,195,0,1,0
215,350,20,220,10,195,0,1,0
215,350,20,230,10,195,0,1,0
215,350,20,240,10,195,0,1,0
215,350,20,250,10,195,0,1,0
215,350,20,260,10,195,0,1,0
215,350,20,270,10,195,0,1,0
215,350,20,280,10,195,0,1,0
215,350,20,290,10,195,0,1,0
215,350,20,300,10,195,0,1,0
215,350,20,310,10,195,0,1,0
215,350,20,320,10,195,0,1,0
215,350,20,330,10,195,0,1,0
215,350,20,340,10,195,0,1,0
215,350,20,350,10,195,0,1,0
215,350,20,360,10,195,0,1,0
215,350,20,370,10,195,0,1,0
215,350,20,380,10,195,0,1,0
215,350,20,390,10,195,0,1,0
215,350,20,400,10,195,0,1,0
215,350,517,0,10,302,0,1,0
215,350,517,10,10,302,0,1,0
215,350,517,20,10,302,0,1,0
215,350,517,30,10,302,0,1,0
215,350,517,40,10,302,0,1,0
215,350,517,50,10,302,0,1,0
215,350,517,60,10,302,0,1,0
215,350,517,70,10,302,0,1,0
215,350,517,80,10,302,0,1,0
215,350,517,90,10,302,0,1,0
215,350,517,100,10,302,0,1,0
215,350,517,110,10,302,0,1,0
215,350,517,120,10,302,0,1,0
215,350,517,130,10,302,0,1,0
215,350,517,140,10,302,0,1,0
215,350,517,150,10,302,0,1,0
215,350,517,160,10,302,0,1,0
215,350,517,170,10,302,0,1,0
215,350,517,180,10,302,0,1,0
215,350,517,190,10,302,0,1,0
215,350,517,200,10,302,0,1,0
215,350,517,210,10,302,0,1,0
215,350,517,220,10,302,0,1,0
215,350,517,230,10,302,0,1,0
215,350,517,240,10,302,0,1,0
215,350,517,250,10,302,0,1,0
215,350,517,260,10,302,0,1,0
215,350,517,270,10,302,0,1,0
215,350,517,280,10,302,0,1,0
215,350,517,290,10,302,0,1,0
215,350,517,300,10,302,0,1,0
215,350,517,310,10,302,0,1,0
215,350,517,320,10,302,0,1,0
215,350,517,330,10,302,0,1,0
215,350,517,340,10,302,0,1,0
215,350,517,350,10,302,0,1,0
215,350,517,360,10,302,0,1,0
215,350,517,370,10,302,0,1,0
215,350,517,380,10,302,0,1,0
215,350,517,390,10,302,0,1,0
215,350,517,400,10,302,0,1,0
215,350,363,0,10,148,0,1,0
215,350,363,10,10,148,0,1,0
215,350,363,20,10,148,0,1,0
215,350,363,30,10,148,0,1,0
215,350,363,40,10,148,0,1,0
215,350,363,50,10,148,0,1,0
215,350,363,60,10,148,0,1,0
215,350,363,70,10,148,0,1,0
215,350,363,80,10,148,0,1,0
215,350,363,90,10,148,0,1,0
215,350,363,100,10,148,0,1,0
215,350,363,110,10,148,0,1,0
215,350,363,120,10,148,0,1,0
215,350,363,130,10,148,0,1,0
215,350,363,140,10,148,0,1,0
215,350,363,150,10,148,0,1,0
215,350,363,160,10,148,0,1,0
215,350,363,170,10,148,0,1,0
215,350,363,180,10,148,0,1,0
215,350,363,190,10,148,0,1,0
215,350,363,200,10,148,0,1,0
215,350,363,210,10,148,0,1,0
215,350,363,220,10,148,0,1,0
215,350,363,230,10,148,0,1,0
215,350,363,240,10,148,0,1,0
215,350,363,250,10,148,0,1,0
215,350,363,260,10,148,0,1,0
215,350,363,270,10,148,0,1,0
215,350,363,280,10,148,0,1,0
215,350,363,290,10,148,0,1,0
215,350,363,300,10,148,0,1,0
215,350,363,310,10,148,0,1,0
215,350,363,320,10,148,0,1,0
215,350,363,330,10,148,0,1,0
215,350,363,340,10,148,0,1,0
215,350,363,350,10,148,0,1,0
215,350,363,360,10,148,0,1,0
215,350,363,370,10,148,0,1,0
215,350,363,380,10,148,0,1,0
215,350,363,390,10,148,0,1,0
215,350,363,400,10,148,0,1,0
215,350,96,0,10,119,0,1,0
215,350,96,10,10,119,0,1,0
215,350,96,20,10,119,0,1,0
215,350,96,30,10,119,0,1,0
215,350,96,40,10,119,0,1,0
215,350,96,50,10,119,0,1,0
215,350,96,60,10,119,0,1,0
215,350,96,70,10,119,0,1,0
215,350,96,80,10,119,0,1,0
215,350,96,90,10,119,0,1,0
215,350,96,100,10,119,0,1,0
215,350,96,110,10,119,0,1,0
215,350,96,120,10,119,0,1,0
215,350,96,130,10,119,0,1,0
215,350,96,140,10,119,0,1,0
215,350,96,150,10,119,0,1,0
215,350,96,160,10,119,0,1,0
215,350,96,170,10,119,0,1,0
215,350,96,180,10,119,0,1,0
215,350,96,190,10,119,0,1,0
215,350,96,200,10,119,0,1,0
215,350,96,210,10,119,0,1,0
215,350,96,220,10,119,0,1,0
215,350,96,230,10,119,0,1,0
215,350,96,240,10,119,0,1,0
215,350,96,250,10,119,0,1,0
215,350,96,260,10,119,0,1,0
215,350,96,270,10,119,0,1,0
215,350,96,280,10,119,0,1,0
215,350,96,290,10,119,0,1,0
215,350,96,300,10,119,0,1,0
215,350,96,310,10,119,0,1,0
215,350,96,320,10,119,0,1,0
215,350,96,330,10,119,0,1,0
215,350,96,340,10,119,0,1,0
215,350,96,350,10,119,0,1,0
215,350,96,360,10,119,0,1,0
215,350,96,370,10,119,0,1,0
215,350,96,380,10,119,0,1,0
215,350,96,390,10,119,0,1,0
215,350,96,400,10,119,0,1,0
215,350,390,0,10,175,0,1,0
215,350,390,10,10,175,0,1,0
215,350,390,20,10,175,0,1,0
215,350,390,30,10,175,0,1,0
215,350,390,40,10,175,0,1,0
215,350,390,50,10,175,0,1,0
215,350,390,60,10,175,0,1,0
215,350,390,70,10,175,0,1,0
215,350,390,80,10,175,0,1,0
215,350,390,90,10,175,0,1,0
215,350,390,100,10,175,0,1,0
215,350,390,110,10,175,0,1,0
215,350,390,120,10,175,0,1,0
215,350,390,130,10,175,0,1,0
215,350,390,140,10,175,0,1,0
215,350,390,150,10,175,0,1,0
215,350,390,160,10,175,0,1,0
215,350,390,170,10,175,0,1,0
215,350,390,180,10,175,0,1,0
215,350,390,190,10,175,0,1,0
215,350,390,200,10,175,0,1,0
215,350,390,210,10,175,0,1,0
215,350,390,220,10,175,0,1,0
215,350,390,230,10,175,0,1,0
215,350,390,240,10,175,0,1,0
215,350,390,250,10,175,0,1,0
215,350,390,260,10,175,0,1,0
215,350,390,270,10,175,0,1,0
215,350,390,280,10,175,0,1,0
215,350,390,290,10,175,0,1,0
215,350,390,300,10,175,0,1,0
215,350,390,310,10,175,0,1,0
215,350,390,320,10,175,0,1,0
215,350,390,330,10,175,0,1,0
215,350,390,340,10,175,0,1,0
215,350,390,350,10,175,0,1,0
215,350,390,360,10,175,0,1,0
215,350,390,370,10,175,0,1,0
215,350,390,380,10,175,0,1,0
215,350,390,390,10,175,0,1,0
215,350,390,400,10,175,0,1,0
215,350,183,0,10,32,0,1,0
215,350,183,10,10,32,0,1,0
215,350,183,20,10,32,0,1,0
215,350,183,30,10,32,0,1,0
215,350,183,40,10,32,0,1,0
215,350,183,50,10,32,0,1,0
215,350,183,60,10,32,0,1,0
215,350,183,70,10,32,0,1,0
215,350,183,80,10,32,0,1,0
215,350,183,90,10,32,0,1,0
215,350,183,100,10,32,0,1,0
225,350,183,110,10,42,0,0,1
235,350,183,120,10,52,0,0,1
245,350,183,130,10,62,0,0,1
255,350,183,140,10,72,0,0,1
265,350,183,150,10,82,0,0,1
275,350,183,160,10,92,0,0,1
285,350,183,170,10,102,0,0,1
295,350,183,180,10,112,0,0,1
305,350,183,190,10,122,0,0,1
315,350,183,200,10,132,0,0,1
315,350,183,210,10,132,0,1,0
315,350,183,220,10,132,0,1,0
315,350,183,230,10,132,0,1,0
315,350,183,240,10,132,0,1,0
315,350,183,250,10,132,0,1,0
315,350,183,260,10,132,0,1,0
315,350,183,270,10,132,0,1,0
315,350,183,280,10,132,0,1,0
315,350,183,290,10,132,0,1,0
315,350,183,300,10,132,0,1,0
315,350,183,310,10,132,0,1,0
315,350,183,320,10,132,0,1,0
315,350,183,330,10,132,0,1,0
